DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2014-06-07,Saturday,7:30 AM,STATION2_FUENTE,Kamputhaw,BESIDE IGLESIA NI KRISTO CHURCH MANALO ST. KAMPUTHAW; CEBU CITY,598518.50,1139999.92,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-07,Saturday,2:00 PM,STATION2_FUENTE,Sambag II,B. RODRIGUEZ BRGY. SAMBAG 2 ; CEBU CITY,597470.96,1139640.40,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-07,Saturday,9:54 AM,STATION4_MABOLO,Lahug,UPPER PUBTON BRGY LAHUG CEBU CITY,597775.88,1142613.08,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-07,Saturday,2:30 PM,STATION4_MABOLO,Busay,HOLY FAMILY RD NIVEL HILLS BRGY BUSAY CEBU CITY,598015.02,1143584.07,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-07,Saturday,12:40 PM,STATION4_MABOLO,Mabolo,EL TUD-TUD BRGY MABOLO CEBU CITY,600071.40,1140878.49,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation
2014-06-07,Saturday,5:00 PM,STATION4_MABOLO,Bonbon,SITIO BIASONG BONBON CEBU CITY,600072.10,1140250.61,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-07,Saturday,2:30 AM,STATION4_MABOLO,Apas,IT PARK APAS CEBU CITY,599226.17,1141926.63,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-07,Saturday,11:00 PM,STATION5_CARBON,Kalubihan,GAME CITY INTERNET CAFÉ Colon St,598128.75,1138209.13,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-07,Saturday,3:30 AM,STATION7_PARDO,Pardo (Pob.),POB PARDO CEBU CITY,593740.31,1136535.20,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Homicide
2014-06-07,Saturday,10:05 PM,STATION7_PARDO,Inayawan,ST MICHAEL SUBV SITO VILLA KAWAYAN INAYAWAN CEBU CITY,593411.69,1135511.73,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Murder
2014-06-07,Saturday,8:00 AM,STATION8_TALAMBAN,Talamban,Joyfull Rice Enterprises Caminade Bldg. Leyson St.,600136.18,1144744.32,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-07,Saturday,8:00 AM,STATION9_GUADALUPE,Kalunasan,UNIT 1 OPRA KALUNASAN CEBU CITY,596432.83,1142651.83,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-07,Saturday,5:25 PM,STATION10_PUNTA,Tisa,SITIO MOREHAI,595385.25,1139514.96,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-08,Sunday,2:30 PM,STATION1_PARIAN,San Antonio,DON PEDRO CUI ST,598471.02,1138917.75,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-08,Sunday,9:00 PM,STATION1_PARIAN,San Antonio,DON PEDRO CUI ST,598447.37,1138973.72,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2014-06-08,Sunday,4:00 PM,STATION4_MABOLO,Carreta (Station 4),Upper Carreta Cebu City,599386.32,1140150.20,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-08,Sunday,7:00 PM,STATION7_PARDO,Basak Pardo,SITIO BAMBOO VILLAGE BASAK PARDO CEBU CITY,594940.53,1137614.68,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation
2014-06-08,Sunday,1:00 PM,STATION10_PUNTA,Punta Princesa,TRES DE ABRIL ST,595473.82,1138489.15,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-08,Sunday,12:30 AM,STATION11_MAMBALING,Mambaling,YBAÑEZ COMPD ALASKA,596197.78,1137852.91,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-09,Monday,4:00 AM,STATION4_MABOLO,Carreta (Station 4),WORLDWIDE TAXI GARAGE A SORIANO STREET NRA CEBU CITY,600567.91,1140454.91,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-09,Monday,9:00 AM,STATION4_MABOLO,Carreta (Station 4),INSIDE PUJ MJ CUENCO AVE MABOLO CEBU CITY,599498.25,1139611.67,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-09,Monday,10:20 PM,STATION8_TALAMBAN,Guba,Sitio Kabulihan,597459.60,1152730.24,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Murder
2014-06-09,Monday,11:55 AM,STATION10_PUNTA,Punta Princesa,BUHISAN ROAD,594735.72,1138580.53,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-09,Monday,10:20 PM,STATION10_PUNTA,Quiot Pardo,SITIO BOGO,593577.32,1137673.92,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-09,Monday,8:55 PM,STATION10_PUNTA,Quiot Pardo,UPPER YATI,593684.38,1138500.66,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-06-10,Tuesday,9:25 AM,STATION5_CARBON,Ermita,UNIT I CARBON PUBLIC MARKET,598433.17,1137751.54,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-10,Tuesday,8:30 PM,STATION7_PARDO,Bulacao,LOWER VILLABULCITA BULACAO CEBU CITY,593060.13,1136050.12,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Paricide
2014-06-10,Tuesday,2:30 AM,STATION8_TALAMBAN,Talamban,NB Dine & Drinks Lyson Street,600146.54,1146252.76,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-10,Tuesday,7:00 PM,STATION10_PUNTA,Quiot Pardo,VIEW HILLS,594117.20,1137897.15,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-10,Tuesday,4:00 PM,STATION11_MAMBALING,Mambaling,16 N BACALSO AVE,596176.29,1138033.04,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-11,Wednesday,12:30 AM,STATION4_MABOLO,Mabolo,GOV CUENCO ABE BRGY MABOLO CEBU CITY,599470.98,1141767.42,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-11,Wednesday,7:24 AM,STATION4_MABOLO,Mabolo,GIL TUD-TUD MABOLO CEBU CITY,600183.96,1140958.19,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-11,Wednesday,6:00 PM,STATION4_MABOLO,Kasambagan,Gov Cuenco Ave Brgy Kasambagan Cebu City,599720.20,1142530.28,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation
2014-06-11,Wednesday,12:00 PM,STATION4_MABOLO,Banilad,UV ESL ACADEMY INC. BANILAD CEBU CITY,600025.78,1144117.32,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-11,Wednesday,10:00 PM,STATION5_CARBON,Kalubihan,Golden Crust Bakery Colon st,598282.58,1138452.07,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-11,Wednesday,5:30 PM,STATION7_PARDO,Bulacao,SITIO SYABOK BRGY BULACAO CEBU CITY,592865.31,1135965.55,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-11,Wednesday,3:00 PM,STATION2_FUENTE,Kamputhaw,Laboratory Dept. of Perpetual Succour Hospital Gorordo Ave. ,598535.09,1140367.64,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-12,Thursday,10:30 AM,STATION11_MAMBALING,Basak San Nicolas,FOODA SAVERSMART N BACALSO AVE,595307.78,1137685.14,NON-INDEX CRIME,,OTHERNONINDEX,Slander
2014-06-12,Thursday,2:30 PM,STATION11_MAMBALING,Basak San Nicolas,MAYA ST,594923.02,1137455.30,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2014-06-13,Friday,8:30 AM,STATION1_PARIAN,Pari-an,SUDLON ST,598883.00,1138550.10,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-13,Friday,9:00 PM,STATION2_FUENTE,Cogon Ramos,F. RAMOS ST. BRGY. COGON RAMOS; CEBU CITY.,598211.67,1139442.29,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-13,Friday,8:30 AM,STATION2_FUENTE,Kamputhaw,GEN. MAXILOM AVE.; KAMPUTHAW; CEBU CITY,598579.58,1140003.01,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-13,Friday,5:00 PM,STATION4_MABOLO,Mabolo,PERSSIMON GIL TUD-TUD ST BRGY MABOLO CEBU CITY,600285.57,1140102.64,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-14,Saturday,10:15 PM,STATION2_FUENTE,Sambag II,HARRISON PARK J. URGELLO ST. SAMBAG 2; CEBU CITY,597931.21,1139321.28,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-06-14,Saturday,10:30 AM,STATION3_WATERFRONT,Santo Niño,Manalili cor Legaspi St.,598552.64,1138301.66,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-06-14,Saturday,8:56 AM,STATION8_TALAMBAN,Budla-an,Sitio Tac-an Vacant lot,598026.01,1146991.28,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2014-06-15,Sunday,3:00 PM,STATION4_MABOLO,Mabolo,Inside SM Department Store SM City Cebu Brgy Mabolo Cebu City,600495.82,1139981.02,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2014-06-15,Sunday,11:00 AM,STATION4_MABOLO,Mabolo,CAMINADE MJ CUENCO AVE BRGY MABOLO CEBU CITY,600440.20,1140529.46,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-15,Sunday,8:45 PM,STATION8_TALAMBAN,Budla-an,Sitio Kapasar,597810.40,1147015.76,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-06-16,Monday,1:00 PM,STATION4_MABOLO,Luz,SEDONA PARO CEBU BUSINESS PARK CEBU CITY,599552.66,1140309.82,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-16,Monday,5:30 PM,STATION8_TALAMBAN,Pit-os,Atong Agrivet,600884.54,1149378.30,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2014-06-16,Monday,10:00 AM,STATION10_PUNTA,Punta Princesa,F. LLAMAS ST,595207.17,1138035.51,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-17,Tuesday,4:15 PM,STATION4_MABOLO,Lahug,148 Z LA GUARDIA EXT BRGY LAHUG CEBU CITY,598102.22,1141814.91,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2014-06-17,Tuesday,10:00 PM,STATION4_MABOLO,Lahug,WATERFRONT HOTEL CASINO LAHUG CEBU CITY,599128.06,1141723.26,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-17,Tuesday,9:00 AM,STATION7_PARDO,Pardo (Pob.),HOLY ROSARY SCHOOL OF PARDO PARKING LOT POB PARDO CEBU CITY,593683.83,1136565.40,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-17,Tuesday,9:30 AM,STATION10_PUNTA,Quiot Pardo,SAN CARLOS HEIGHTS,593668.42,1137877.28,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-18,Wednesday,3:10 PM,STATION1_PARIAN,Lorega San Miguel,LOREGA ST,599063.88,1139400.37,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-18,Wednesday,11:00 AM,STATION4_MABOLO,Apas,IT PARK APAS CEBU CITY,599226.17,1141926.63,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-18,Wednesday,2:40 AM,STATION5_CARBON,Ermita,UNIT III CARBON PUBLIC MARKET,598472.69,1137789.55,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-18,Wednesday,7:00 PM,STATION8_TALAMBAN,Binaliw,Talamban Market Leyson St.,600278.42,1146342.71,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-18,Wednesday,12:00 PM,STATION9_GUADALUPE,Guadalupe,H LHULLIER PAWNSHOP V RAMA AVE GUADALUPE CEBU CITY,596852.21,1140538.00,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-19,Thursday,10:00 AM,STATION2_FUENTE,Santa Cruz,INSIDE ROBINSON'S MALL,597910.60,1139761.85,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-19,Thursday,2:00 PM,STATION2_FUENTE,Capitol Site,BACK OF RAJAH PARK HOTEL; J. LLORENTE ST.,597889.06,1139903.03,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-19,Thursday,8:30 PM,STATION3_WATERFRONT,Tinago,S. Osmeña Blvd. cor V. Sotto St.,599473.11,1138533.05,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-19,Thursday,8:15 PM,STATION4_MABOLO,Mabolo,SAN ISIDRO BRGY MABOLO CEBU CITY,600309.93,1140893.26,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-19,Thursday,7:00 PM,STATION10_PUNTA,Tisa,SAN JOSE VILL,595395.52,1138766.75,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-19,Thursday,10:45 AM,STATION10_PUNTA,Quiot Pardo,Rojo's residence located at lower Genes Compound Sitio Suran Cebu City,593627.98,1138124.76,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-20,Friday,11:10 PM,STATION4_MABOLO,Lahug,IT PARK LAHUG CEBU CITY,599226.17,1141926.63,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-20,Friday,3:00 PM,STATION4_MABOLO,Lahug,TESDA VII RTC SALINAS DRIVE LAHUG CEBU CITY,598045.14,1142481.26,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-20,Friday,5:00 PM,STATION9_GUADALUPE,Guadalupe,CASMAC CMPD FOREST HILLS BANAWA GUADALUPE CEBU CITY,596039.24,1140526.42,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-20,Friday,5:00 PM,STATION9_GUADALUPE,Guadalupe,CASMAC CMPD FOREST HILLS BANAWA GUADALUPE CEBU CITY,596039.24,1140526.42,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-06-20,Friday,11:15 AM,STATION10_PUNTA,Tisa,IN FRONT OF BRGY HALL,595098.85,1138981.90,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2014-06-20,Friday,12:00 PM,STATION10_PUNTA,Tisa,KATIPUNAN ST,595427.64,1139049.33,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-21,Saturday,12:54 PM,STATION1_PARIAN,Kamagayan,SANCIANGKO ST,598557.36,1138626.70,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-21,Saturday,2:30 PM,STATION1_PARIAN,T. Padilla,T PADILLA ST,598932.42,1138949.93,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-21,Saturday,1:00 PM,STATION9_GUADALUPE,Guadalupe,CANBERRY HOTEL V RAMA AVE GUADALUPE CEBU CITY,596785.17,1140990.70,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-22,Sunday,8:30 PM,STATION1_PARIAN,T. Padilla,MJ CUENCO AVE,599181.24,1139039.34,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-22,Sunday,9:00 PM,STATION3_WATERFRONT,Santo Niño,Colon St. near Colonnade Mall,598514.82,1138380.93,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-22,Sunday,1:45 AM,STATION4_MABOLO,Mabolo,C. BORCES ST BRHY MABOLO CEBU CITY,599890.93,1140338.80,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-22,Sunday,3:00 PM,STATION4_MABOLO,Lahug,JCA PIZZA SALINAS DRIVE BRGY LAHUG CEBU CITY,598796.47,1141832.04,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-22,Sunday,10:45 PM,STATION9_GUADALUPE,Guadalupe,B RODRIGUEZ ESPINA VILLAGE GUADALUPE CEBU CITY,597069.99,1139959.65,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-22,Sunday,7:00 PM,STATION5_CARBON,Kalubihan,Outside Gaisano Metro colon St. corner Osmeña Blvd Cebu City,598360.83,1138307.25,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-23,Monday,4:00 AM,STATION5_CARBON,Ermita,UNIT III CARBON PUBLIC MARKET,598472.68,1137789.54,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-23,Monday,5:00 AM,STATION10_PUNTA,Buhisan,SITIO ANAHAW,593838.71,1139222.46,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-23,Monday,12:00 PM,STATION10_PUNTA,Tisa,UBANAN COMP. RIVARIDGE,595364.51,1139367.82,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-23,Monday,8:00 AM,STATION10_PUNTA,Quiot Pardo,BAYANIHAN VILL,594134.53,1137568.01,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-23,Monday,9:00 AM,STATION11_MAMBALING,Duljo Fatima,RP COROMINAS C PADILLA,596750.95,1138067.75,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-24,Tuesday,8:00 PM,STATION4_MABOLO,Mabolo,SM CITY CEBU LENS CRAFTERS SHOP,600495.82,1139981.02,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-24,Tuesday,1:00 PM,STATION4_MABOLO,Mabolo,MISSHA COSMETICS UPPER GROUND FLOOR SM MALL N.R.A MABOLO CEBU CITY,600495.82,1139981.02,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-24,Tuesday,5:00 PM,STATION9_GUADALUPE,Guadalupe,SITIO YORECO J LABRA GUADALUPE CEBU CITY,596320.97,1142320.04,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-24,Tuesday,10:00 PM,STATION10_PUNTA,Punta Princesa,GUADALUPE,595062.48,1138532.39,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-24,Tuesday,6:30 PM,STATION10_PUNTA,Labangon,TRES DE ABRIL ST,596439.81,1138435.87,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2014-06-24,Tuesday,8:30 PM,STATION9_GUADALUPE,Guadalupe,H LABRA STREET,596248.70,1142112.66,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-25,Wednesday,9:30 AM,STATION4_MABOLO,Lahug,88 GARNET GEMSVILLE LAHUG CEBU CITY,598374.66,1141436.34,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-25,Wednesday,6:00 PM,STATION4_MABOLO,Kasambagan,J. PARIS ST. BRGY KASAMBAGAN CEBU CITY,600086.45,1142800.92,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-25,Wednesday,5:30 AM,STATION9_GUADALUPE,Guadalupe,SUSCO BANAWA GUADALUPE CEBU CITY,596693.08,1140304.11,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-25,Wednesday,3:35 AM,STATION10_PUNTA,Punta Princesa,SABELLANO STREET ,595075.17,1138185.15,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-26,Thursday,11:22 PM,STATION1_PARIAN,Pari-an,ISAGANI ST,598858.00,1138674.24,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-06-26,Thursday,6:00 PM,STATION4_MABOLO,Banilad,MARIA LUISA STATE PARK BANILAD CEBU CITY,600008.82,1144302.79,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-26,Thursday,12:00 PM,STATION9_GUADALUPE,Guadalupe,A LAURA ST KABAJAR ST GUADALUPE CEBU CITY,596559.42,1141055.45,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-26,Thursday,2:15 PM,STATION2_FUENTE,Kamputhaw,GORORDO AVE COR ESCARIO STREET,598409.58,1140924.04,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-26,Thursday,2:10 PM,STATION3_WATERFRONT,Santo Niño,COLON STREET INFRONT COLONNADE SUPER MARKET,598390.98,1138553.25,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-26,Thursday,4:45 PM,STATION3_WATERFRONT,Tejero,MJ CUENCO AVENUE ,599107.83,1139333.86,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-27,Friday,1:30 PM,STATION4_MABOLO,Mabolo,Sitio Sindulan Brgy Mabolo Cebu City,600309.93,1140893.26,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-27,Friday,6:45 PM,STATION4_MABOLO,Luz,INSIDE GRAND CONVENTION CENTER BRGY LUZ CEBU CITY,598935.35,1140910.36,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-06-27,Friday,7:00 PM,STATION4_MABOLO,Carreta (Station 4),PONCE 1 BRGY CARRETA CEBU CITY,599498.25,1139611.67,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-27,Friday,6:00 AM,STATION7_PARDO,Bulacao,KAMANGGAHAN BRGY BULACAO POB PARDO CEBU CITY,592956.88,1135992.65,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2014-06-27,Friday,9:39 PM,STATION8_TALAMBAN,Talamban,Borbajo Street,600874.96,1146606.72,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-06-28,Saturday,5:30 AM,STATION2_FUENTE,Capitol Site,KFC FUENTE  BRANCH CAPITOL SITE CEBU CITY,597823.32,1139883.59,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-28,Saturday,3:30 PM,STATION4_MABOLO,Mabolo,LOT KAOSHIUNG ST.; NEAR NATASHA NRA MABOLO CEBU CITY,600908.91,1140138.62,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-28,Saturday,8:40 PM,STATION4_MABOLO,Luz,TERRACES AYALA CENTER CEBU; GROUND FLOOR CEBU BUSINESS PARK CEBU CITY,599173.24,1140705.60,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-28,Saturday,6:30 AM,STATION7_PARDO,Pardo (Pob.),GABUYA ST POB PARDO CEBU CITY,593722.06,1136328.53,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-28,Saturday,10:30 PM,STATION9_GUADALUPE,Sapangdaku,SITIO LUPA SAPANGDAKU CEBU CITY,593596.25,1143773.90,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-28,Saturday,4:30 PM,STATION10_PUNTA,Labangon,TRES DE ABRIL ST,596392.46,1138543.03,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-28,Saturday,10:30 AM,STATION10_PUNTA,Quiot Pardo,SITIO CAMANSI,593799.54,1138057.39,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-28,Saturday,11:30 PM,STATION11_MAMBALING,Mambaling,IPIL IPIL ALASKA,596383.05,1137690.85,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-28,Saturday,11:00 AM,STATION11_MAMBALING,Mambaling,SITIO BLISS,596569.98,1137616.30,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2014-06-28,Saturday,11:30 PM,STATION1_PARIAN,Day-as,SIKATUNA STREET,598666.16,1139091.57,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-29,Sunday,8:45 AM,STATION2_FUENTE,Kamputhaw,ALCOLOGY CLUB MANGO SQUARE MANGO AVE. KAMPUTHAW; CEBU CITY,598161.58,1139917.80,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2014-06-29,Sunday,9:30 PM,STATION2_FUENTE,Sambag I,NEAR ST. VINCENT HOSPITALRR LANDON ST BRG. SAMBAG 1 CEBU CITY,597951.60,1138962.41,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-29,Sunday,9:20 PM,STATION4_MABOLO,Banilad,SITIO IBAAN BRGY BANILAD CEBU CITY,599909.41,1141270.28,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2014-06-29,Sunday,9:45 PM,STATION4_MABOLO,Kasambagan,34 PRES ROXAS ST VILLA AURORA BRGY KASAMBAGAN CEBU CITY,599801.79,1140287.19,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2014-06-29,Sunday,8:00 AM,STATION9_GUADALUPE,Guadalupe,333-1-E ENGLIS V RAMA GUADALUPE CEBU CITY,596882.13,1139917.11,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-29,Sunday,10:30 PM,STATION11_MAMBALING,Mambaling,726 A SAN ROQUE,595935.54,1137601.72,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-06-30,Monday,7:00 PM,STATION4_MABOLO,Banilad,HUNGRY NAMI RESTAURANT BANILAD CEBU CITY,599470.98,1141767.42,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-30,Monday,4:30 PM,STATION9_GUADALUPE,Guadalupe,SITIO SAN ROQUE BANAWA GUADALUPE CEBU CITY,597004.02,1140024.83,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2014-06-30,Monday,10:35 AM,STATION10_PUNTA,Tisa,ADELFA ST SAN JOSE VILL,594946.89,1139171.84,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-06-30,Monday,11:30 AM,STATION1_PARIAN,Pari-an,BONIFACIO COR IBARRA STREET,598708.96,1138915.42,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-06-30,Monday,4:05 PM,STATION1_PARIAN,Kamagayan,PELAEZ ST NEAR USC MAIN,598226.47,1138771.07,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-07-01,Tuesday,5:20 PM,STATION2_FUENTE,Cogon Ramos,0162 B ECHAVEZ EXT.,598503.62,1139442.53,NON-INDEX CRIME,,OTHERNONINDEX,Arson
2014-07-01,Tuesday,9:30 PM,STATION4_MABOLO,Carreta (Station 4),INSIDE ARENA NRA CARRETA CEBU CITY,599438.85,1139854.24,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2014-07-01,Tuesday,1:45 PM,STATION4_MABOLO,Mabolo,Open parking area back of Radisson Blue Bldg. SM Mall,600756.81,1139879.62,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-07-01,Tuesday,6:30 PM,STATION5_CARBON,Kalubihan,In front of Gererica Drug Store Colon St. Cebu City,598425.68,1138287.87,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2014-07-01,Tuesday,5:10 PM,STATION2_FUENTE,Sambag II,OSMEÑA BOULEVARD DOH,597756.90,1139679.08,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2014-07-01,Tuesday,9:00 PM,STATION4_MABOLO,Lahug,SALINAS DRIVE ,598311.21,1142271.89,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
