DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2014-02-24,Monday,12:00 PM,STATION4_MABOLO,Apas,1601 SITIO MAHAYAHAY APAS CEBU CITY,598809.96,1143293.34,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-02-24,Monday,2:00 AM,STATION10_PUNTA,Punta Princesa,SITIO ARCA,595289.36,1138054.41,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-02-24,Monday,7:00 PM,STATION11_MAMBALING,Mambaling,ALASKA,596418.45,1137637.25,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-02-24,Monday,9:00 AM,STATION4_MABOLO,Apas,# 12 Mactan St. San Antonio Village Brgy. Apas Cebu City,599400.61,1143376.71,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-02-24,Monday,10:40 PM,STATION2_FUENTE,Kamputhaw,Outside Tune Hotel Near Infinity Archbishop Reyes,598807.97,1140671.89,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-25,Tuesday,5:00 AM,STATION1_PARIAN,Day-as,NEW IMUS RD,599001.01,1139292.77,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-25,Tuesday,5:00 AM,STATION1_PARIAN,Day-as,NEW IMUS RD,599001.14,1139246.08,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-25,Tuesday,10:45 AM,STATION1_PARIAN,Pari-an,JAKOSALEM ST,598593.02,1138983.46,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-25,Tuesday,3:00 AM,STATION1_PARIAN,Day-as,NEW IMUS RD,598991.66,1139274.07,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-25,Tuesday,6:20 PM,STATION3_WATERFRONT,Santo Ni§o,Osme§a Blvd. Central Quality Appliance Center,598552.88,1138217.62,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-02-25,Tuesday,12:00 PM,STATION4_MABOLO,Luz,ENTRANCE EXIT AYALA CENTER CEBU,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-02-25,Tuesday,8:45 PM,STATION4_MABOLO,Luz,INSIDE PUJ 14D FROM ESCARIO TO AYALA CEBU CITY,599427.11,1141495.34,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-26,Wednesday,4:00 AM,STATION1_PARIAN,T. Padilla,T PADILLA ST,598907.89,1138984.35,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-02-26,Wednesday,8:00 AM,STATION1_PARIAN,T. Padilla,F VILLA ST,599166.12,1139069.12,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-26,Wednesday,5:05 AM,STATION1_PARIAN,Zapatera,JAKOSALEM ST,598588.26,1139006.79,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-02-26,Wednesday,3:05 AM,STATION2_FUENTE,Sambag I,INFRONT OF CITILINK N.BACALSO ST.SAMBAG1  CEBU CITY,597468.99,1138445.71,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-26,Wednesday,1:00 AM,STATION3_WATERFRONT,Tejero,MJ Cuenco Ave. near Cebu Ice Plant,599240.64,1139307.45,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-26,Wednesday,8:00 PM,STATION3_WATERFRONT,Santo Ni§o,Manalili St. near Gilmore,598533.88,1138287.60,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-26,Wednesday,12:00 PM,STATION4_MABOLO,Mabolo,SKK MOBILE KIOSK NORTHWING SM CITY CEBU,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-02-26,Wednesday,6:00 PM,STATION4_MABOLO,Luz,AYALA MALL AYALA BUSINESS PARK BRGY BO LUZ CEBU CITY,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2014-02-26,Wednesday,1:30 AM,STATION5_CARBON,Pahina Central,Leon Kilat Street,598108.07,1138365.67,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-02-26,Wednesday,3:30 PM,STATION5_CARBON,Kalubihan,Osme§a Boulevard near SSS,598300.28,1138425.27,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-02-26,Wednesday,1:20 AM,STATION9_GUADALUPE,Guadalupe,UPPER GUN CLUB GUADALUPE CEBU CITY,595998.35,1140229.83,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-02-26,Wednesday,5:30 PM,STATION9_GUADALUPE,Guadalupe,BATAAN ST ANDRES ABELLANA GUADALUPE CEBU CITY,596212.65,1141016.70,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-26,Wednesday,1:20 PM,STATION2_FUENTE,Cogon Ramos,Near Greenwich Pizza Gen. Maxilum Ave. ,598076.03,1139842.27,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2014-02-26,Wednesday,9:45 PM,STATION4_MABOLO,Luz,Ayala Mall Terrace Cebu Business Park,599139.56,1140774.37,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-26,Wednesday,6:30 AM,STATION2_FUENTE,Kamputhaw,On board PUJ 62C,598732.30,1140425.98,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-02-27,Thursday,11:45 AM,STATION1_PARIAN,Lorega San Miguel,ECHAVEZ ST,598873.35,1139567.88,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-27,Thursday,1:00 AM,STATION1_PARIAN,San Antonio,DON PEDRO CUI ST,598541.93,1138768.54,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-02-27,Thursday,5:15 AM,STATION2_FUENTE,Cogon Ramos,BOS COFFEE RAINTREE MALL F. RAMOS ST. COGON RAMOS CEBU CITY,598008.81,1139721.57,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-02-27,Thursday,4:00 PM,STATION2_FUENTE,Capitol Site,ESCARIO ST.NEAR CAPITOL BLDG.CAPITOL SITE CEBU CITY,597567.75,1140530.39,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-27,Thursday,1:00 AM,STATION2_FUENTE,Kamputhaw,MORALES ST. AT THE BACK OF HAROLD'S HOTEL KAMPUTHAW CEBU CITY,598418.45,1140902.48,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-02-27,Thursday,6:30 PM,STATION3_WATERFRONT,Santo Ni§o,Colon St. near Colonnade Mall,598524.17,1138399.64,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-27,Thursday,11:00 AM,STATION3_WATERFRONT,Tejero,S. Osme§a Blvd cor Gen Maxilom Ave.,599913.16,1139131.94,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-02-27,Thursday,3:00 PM,STATION5_CARBON,Ermita,M C Briones Street,598466.75,1137824.00,INDEX CRIME,Crime Against Property,THEFT,Snatching
2014-02-27,Thursday,5:45 PM,STATION7_PARDO,Pardo (Pob.),DACALOS ST POB PARDO CC,593750.66,1136178.02,INDEX CRIME,Crime Against Property,THEFT,Others - Theft
2014-02-27,Thursday,8:00 AM,STATION9_GUADALUPE,Guadalupe,HORSE HILLS LIMKAKENG SUBDIVISION BANAWA GUADALUPE CEBU CITY,596693.99,1139972.61,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2014-02-27,Thursday,12:00 PM,STATION11_MAMBALING,Basak San Nicolas,222 COR TABADA ST,595466.03,1137032.30,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-28,Friday,6:00 AM,STATION1_PARIAN,Lorega San Miguel,MJ CUENCO AVE,599227.20,1139073.96,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-28,Friday,6:00 AM,STATION1_PARIAN,Pari-an,JAKOSALEM ST,598673.47,1138787.59,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-02-28,Friday,3:00 AM,STATION1_PARIAN,Pari-an,LOPEZJAENA ST,598885.22,1138690.13,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-02-28,Friday,3:30 AM,STATION2_FUENTE,Kamputhaw,168 B.MARIA CRISTINA EXT. JUANA OSME•A BRGY. KAMPUTHAW CEBU CITY,597988.93,1140320.59,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-02-28,Friday,3:30 AM,STATION2_FUENTE,Sambag I,P.DEL ROSARIO EXT BRGY.SAMBAG1 CEBU CITY,597951.75,1138698.02,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-02-28,Friday,8:00 AM,STATION2_FUENTE,Santa Cruz,Fuente OSME•A FRONT OF ROBINSON MALL STA.CRUZ CEBU CITY,597841.35,1139738.90,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-28,Friday,6:40 PM,STATION2_FUENTE,Sambag II,ALONG OSME•A BLVD. NEAR IBENTING CORNER URGELLO; CEBU CITY,597949.44,1139315.79,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-28,Friday,12:00 AM,STATION2_FUENTE,Kamputhaw,2204 WINDLAND TOWER A KAMPUTHAW CEBU CITY,597821.98,1140782.92,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-02-28,Friday,2:30 PM,STATION3_WATERFRONT,San Roque,V. Gullas St. near Shamrock,598961.25,1138391.53,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,4:45 PM,STATION4_MABOLO,Lahug,IMAG'S CELLSHOPE AND ACCESSORIES; JY MALL BRGY LAHUG CEBU CITY,598374.66,1141436.34,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,4:00 PM,STATION4_MABOLO,Carreta (Station 4),MJ CUENCO AVE BRGY CARRETA  NEAR GATE CHINESE CEMETERY CEBU CITY,599497.42,1139901.14,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,8:55 PM,STATION5_CARBON,Pahina Central,N Bacalso Avenue,598110.04,1138603.33,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,2:05 PM,STATION6_PASIL,Calamba,263 V.Rama Ave,597201.42,1139185.02,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,12:05 AM,STATION9_GUADALUPE,Guadalupe,SITIO CAIMITO BANAWA GUADALUPE CEBU CITY,595857.63,1139918.95,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-02-28,Friday,2:00 AM,STATION9_GUADALUPE,Guadalupe,3RD ST GUADALAJARA VILLAGE GUADALUPE CEBU CITY,596618.09,1139761.03,INDEX CRIME,Crime Against Property,THEFT,Petnapping 
2014-02-28,Friday,9:00 PM,STATION9_GUADALUPE,Guadalupe,RIVERSIDE R DUTERTE ST BANAWA GUADALUPE CEBU CITY,595852.84,1139951.62,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,8:45 AM,STATION10_PUNTA,Labangon,NEAR CIT N BACALSO AVE,596299.47,1138178.57,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-02-28,Friday,10:00 AM,STATION10_PUNTA,Punta Princesa,SITIO MANGA,595590.26,1138013.20,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-02-28,Friday,5:30 PM,STATION10_PUNTA,Labangon,BONBONAN,596433.45,1139019.40,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-02-28,Friday,10:00 AM,STATION11_MAMBALING,Basak San Nicolas,DVRMES MACOPA ST,594759.29,1137684.10,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-02-28,Friday,11:00 AM,STATION4_MABOLO,Banilad,16 Baulinia Drive; Brgy. Banilad Cebu City,599637.37,1141916.12,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-03-01,Saturday,2:00 AM,STATION1_PARIAN,Pari-an,IBARRA ST,598815.31,1138594.66,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-03-01,Saturday,6:00 AM,STATION1_PARIAN,T. Padilla,MJ CUENCO AVE,599208.45,1139170.07,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-03-01,Saturday,10:00 PM,STATION2_FUENTE,Capitol Site,NEAR 7/11 STORE ALONG MANGO AVE. CEBU CITY,598002.27,1139855.78,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-01,Saturday,8:00 PM,STATION2_FUENTE,Sambag II,ALONG OSME•A BLVD. ONBOARD PUJ CEBU CITY,597852.40,1139565.60,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-01,Saturday,7:00 PM,STATION2_FUENTE,Sambag I,N. BACALSO ST.SAMBAG1 CEBU CITY,597743.03,1138553.28,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-01,Saturday,11:00 PM,STATION2_FUENTE,Kamputhaw,MANGO SQUARE GEN.MAXILOM AVE. KAMPUTHAW CEBU CITY,598148.09,1139910.17,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-01,Saturday,6:00 AM,STATION3_WATERFRONT,Santo Ni§o,Manalili St.,598468.38,1138184.70,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-03-01,Saturday,6:00 AM,STATION3_WATERFRONT,Santo Ni§o,V. Gullas St.,598721.64,1138367.51,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-03-01,Saturday,6:00 AM,STATION3_WATERFRONT,Santo Ni§o,V. Gullas St.,598655.90,1138348.64,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-03-01,Saturday,5:00 PM,STATION4_MABOLO,Apas,E-BLOCK 3 IT PARK BRGY APAS CEBU CITY,599226.17,1141926.63,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-03-01,Saturday,7:30 PM,STATION4_MABOLO,Luz,MOSSIMO BOTIQUE AYALA CENTER CEBU CEBU BUSINESS PARK CEBU CITY,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-01,Saturday,12:00 PM,STATION4_MABOLO,Lahug,SAMSUNG CUSTOMER SVC PLAZA LAHUG CEBU CITY,599084.95,1142019.63,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-01,Saturday,6:22 AM,STATION5_CARBON,Pahina Central,N Bacalso Avenue,598064.15,1138588.51,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-01,Saturday,1:00 AM,STATION8_TALAMBAN,Talamban,Tigbao,600720.66,1147361.32,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-01,Saturday,8:00 AM,STATION5_CARBON,Kalubihan,Outside Super Metro Corner Colon and Junquera St.,598575.70,1138459.31,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-03-02,Sunday,5:30 AM,STATION2_FUENTE,Santa Cruz,OSME•A BLVD. NEAR CNU CEBU CITY,598106.65,1138973.34,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-02,Sunday,4:00 AM,STATION2_FUENTE,Santa Cruz,ECO DORMITORY NEAR 7/11 STORE JONES AVE. CEBU CITY,598001.29,1139261.36,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-02,Sunday,11:15 AM,STATION2_FUENTE,Capitol Site,WILLIAM PINONG'S PAYAG JUANA OSME•A ST. CORNER ESCARIO ST.CEBU CITY,597799.03,1140587.35,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-02,Sunday,11:30 AM,STATION2_FUENTE,Kamputhaw,MANGO AVE.BRGY.KAMPUTHAW CEBU CITY,598379.34,1139979.10,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-02,Sunday,11:00 AM,STATION3_WATERFRONT,Santo Ni§o,Osme§a Blvd cor Jakosalem St.,598717.56,1138148.05,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-03-02,Sunday,4:30 PM,STATION3_WATERFRONT,San Roque,MC Briones St. Prince Warehouse Club,598831.10,1137882.22,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-03-02,Sunday,5:55 AM,STATION3_WATERFRONT,Tejero,S. Osme§a Blvd cor T. Padilla St.,599664.73,1138907.12,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-03-02,Sunday,8:30 PM,STATION5_CARBON,Pahina Central,N Bacalso Avenue,598110.16,1138603.52,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-03-02,Sunday,11:00 AM,STATION6_PASIL,Calamba,N.Bacalso Ave,597043.81,1138400.18,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-02,Sunday,7:00 AM,STATION7_PARDO,Pardo (Pob.),NEWTOWN SUBD ILLINOIS ST POB PARDO CEBU CITY,593144.71,1136055.01,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-03-02,Sunday,2:00 PM,STATION8_TALAMBAN,Talamban,VZL Tutorial Center Tintay,601209.25,1146568.01,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-02,Sunday,11:50 AM,STATION8_TALAMBAN,Bacayan,Villa Del Rio 1,600708.60,1147675.20,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-02,Sunday,10:30 PM,STATION11_MAMBALING,Mambaling,N BACALSO AVE ,595327.92,1137699.64,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-03-02,Sunday,11:00 PM,STATION5_CARBON,Kalubihan,Colon St.; Brgy. Kalubihan Cebu City,598247.31,1138250.61,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-03-03,Monday,6:45 PM,STATION2_FUENTE,Kamputhaw,FOODA SAVERSMART CORP 280A MANGO AVE. CEBU CITY,598366.38,1139991.91,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-03,Monday,3:00 PM,STATION3_WATERFRONT,San Roque,Legaspi Ext cor Arellano blvd.,599324.20,1138009.68,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-03,Monday,9:30 PM,STATION4_MABOLO,Mabolo,C MINA EXT MABOLO CEBU CITY,599939.99,1140436.99,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-03-03,Monday,3:30 PM,STATION7_PARDO,Bulacao,SAINT JUDE ACRES BRGY BULACAO PARDO CC,593075.06,1135732.64,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-03-03,Monday,4:30 PM,STATION9_GUADALUPE,Guadalupe,BANAWA ELEMENTARY SCHOOL GUADALUPE CEBU CITY,595669.69,1140933.21,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-03,Monday,7:50 AM,STATION10_PUNTA,Punta Princesa,F LLAMAS ST,595186.04,1138026.11,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-03,Monday,1:30 PM,STATION10_PUNTA,Punta Princesa,SINANGAG F LLAMAS ST,595129.29,1138156.70,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-03-03,Monday,2:00 PM,STATION10_PUNTA,Quiot Pardo,SITIO LIBERTAD,593871.04,1137681.71,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-03-03,Monday,8:30 AM,STATION11_MAMBALING,Duljo Fatima,N BACALSO AVE (INFRONT CIT),596339.22,1138177.22,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-03,Monday,3:00 PM,STATION2_FUENTE,Kamputhaw,Rahman St. Brgy. Kamputhaw Cebu City,598766.29,1140035.64,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-03,Monday,9:00 PM,STATION2_FUENTE,Kamputhaw,# 48 Gorordo Ave. Brgy. Kamputhaw Cebu City,598441.65,1141009.34,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-03-04,Tuesday,2:30 AM,STATION1_PARIAN,Lorega San Miguel,NEW IMUS RD,598893.72,1139122.49,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-04,Tuesday,5:30 AM,STATION2_FUENTE,Capitol Site,JOLLIBEE CYBERGATE DON GIL GARCIA ST.CAPITOL SITE CEBU CITY,597681.55,1139851.09,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-03-04,Tuesday,7:30 PM,STATION2_FUENTE,Sambag I,383A P.DEL ROSARIO EXT. BRGY.SAMBAG1 CEBU CITY,597637.58,1138660.09,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-04,Tuesday,12:57 AM,STATION2_FUENTE,Capitol Site,CENTRE FOR SIGHT CEBU DOCTOR'S HOSPITAL OSME•A BLVD. CAPITOL SITE CEBU CITY,597651.74,1140322.57,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-03-04,Tuesday,1:00 AM,STATION4_MABOLO,Hippodromo,MAKATI DEVELOPMENT CONSTRUCTION AYALA BUSINESS PARK CEBU CITY,598884.04,1140774.81,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-03-04,Tuesday,7:19 PM,STATION4_MABOLO,Mabolo,INSIDE THINKING TOOLS SM CITY CEBU BRGY MABOLO CEBU CITY,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-04,Tuesday,10:45 AM,STATION5_CARBON,Kalubihan,Osme§a Boulevard,598300.28,1138425.27,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-04,Tuesday,3:00 PM,STATION5_CARBON,Kalubihan,Osme§a Boulevard,598300.28,1138425.27,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-04,Tuesday,6:30 PM,STATION5_CARBON,Pahina Central,Sanciangko Street near Cebu coliseum,598104.48,1138414.57,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-04,Tuesday,6:00 AM,STATION7_PARDO,Pardo (Pob.),POBLACION PARDO CEBU CITY,593576.34,1136336.32,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-03-04,Tuesday,6:10 PM,STATION4_MABOLO,Apas,Outside Mercury Drug Cebu IT Park Abad St. ,599173.56,1141835.44,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-03-05,Wednesday,10:30 AM,STATION1_PARIAN,T. Padilla,T PADILLA; CC,599007.02,1138940.71,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-05,Wednesday,5:00 PM,STATION1_PARIAN,Kamagayan,P DEL ROSARIO ST,598377.73,1138780.20,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-05,Wednesday,8:30 PM,STATION2_FUENTE,Kamputhaw,ESCARIO ST. CORNER GORORDO AVE.KAMPUTHAW CEBU CITY,598503.37,1140786.58,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-03-05,Wednesday,3:00 PM,STATION2_FUENTE,Capitol Site,INFRONT OF LIBRES PHARMACY B.RODRIGUEZ ST. CAPITOL SITE CEBU CITY,597616.46,1139705.30,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-05,Wednesday,9:00 PM,STATION2_FUENTE,Kamputhaw,MANGO SQUARE GEN.MAXILOM ST.CEBU CITY,598128.64,1139934.63,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-05,Wednesday,3:00 AM,STATION3_WATERFRONT,Santo Ni§o,Manalili St cor Borromeo St.,598440.44,1138091.24,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-03-05,Wednesday,4:00 PM,STATION3_WATERFRONT,Santo Ni§o,Colon St. Gaisano Metro,598360.03,1138277.78,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-05,Wednesday,8:15 PM,STATION4_MABOLO,Mabolo,J LUNA EXT BRGY MABOLO CEBU CITY,600108.17,1140373.27,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-05,Wednesday,12:50 PM,STATION5_CARBON,Kalubihan,Colon Street near Super Metro,598433.82,1138359.70,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-03-05,Wednesday,11:20 AM,STATION5_CARBON,Kalubihan,Osme§a Boulevard,598300.28,1138425.27,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-05,Wednesday,1:30 PM,STATION5_CARBON,Kalubihan,Osme§a Boulevard,598300.28,1138425.27,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-05,Wednesday,8:15 AM,STATION4_MABOLO,Hippodromo,Makati Development Corporation corner Negros and Bantayan St. Cebu Business Park,599091.69,1140045.89,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-03-05,Wednesday,8:00 AM,STATION2_FUENTE,Kamputhaw,Gateway Motors Kalumadre St. Brgy. Kamputhaw Cebu City,598484.90,1140669.81,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-03-06,Thursday,7:00 PM,STATION1_PARIAN,Kamagayan,P DEL ROSARIO ST,598405.66,1138763.49,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-06,Thursday,9:00 PM,STATION1_PARIAN,Kamagayan,PELAEZ ST,598330.65,1138697.91,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-06,Thursday,9:40 PM,STATION2_FUENTE,Kamputhaw,RAHMAN ST EXT. BRGY. KAMPUTHAW CEBU CITY,598755.58,1140083.46,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-03-06,Thursday,12:00 AM,STATION3_WATERFRONT,Santo Ni§o,Colon St. Gaisano Metro,598360.03,1138277.78,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-03-06,Thursday,10:00 AM,STATION8_TALAMBAN,Talamban,Nasipit,600242.01,1145322.90,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-06,Thursday,9:30 AM,STATION8_TALAMBAN,Talamban,Nasipit,600136.45,1144753.07,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-06,Thursday,4:45 PM,STATION11_MAMBALING,Mambaling,IBABAO,595924.18,1138130.48,INDEX CRIME,Crime Against Property,THEFT,Snatching
2014-03-06,Thursday,10:30 AM,STATION2_FUENTE,Kamputhaw,On board 17B PUJ along Escario St. ,598207.56,1140699.38,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-03-06,Thursday,3:30 PM,STATION2_FUENTE,Capitol Site,On boar 17B PUJ along Osme§a Blvd corner Escario St.,597551.45,1140478.11,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-03-07,Friday,9:00 AM,STATION1_PARIAN,T. Padilla,F VILLA ST,599179.96,1139162.54,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-03-07,Friday,5:25 PM,STATION2_FUENTE,Cogon Ramos,NEAR STERLING BANK OF ASIA CEBU CITY,597940.42,1139809.21,INDEX CRIME,Crime Against Property,THEFT,Tiempo
